ID_VENTE,ID_ARTICLE,ID_CLIENT,ID_ESTABLISSEMENT,LIBELLE_VENTE,PRIX_VENTE,DEVISE_VENTE,DATE_VENTE
4943,HLM001            003            X,SC000036,406,Matelas Sleepwell Latex  Dimensions 160x200,406.04,EUR,12-06-2018 00:57
4944,HLM001            00D            X,SC000036,406,Matelas Sleepwell Latex  Dimensions 070x190,178.8,EUR,19-03-2012 14:42
4945,HLM001            00E            X,SC000036,406,Matelas Sleepwell Latex  Dimensions 120x190,274.48,EUR,27-03-2008 07:01
4947,HLS254            001            X,SC000036,406,Sommier Tapissier ?ÿ Lattes  Dimensions 090x190,136.94,EUR,08-09-2007 23:43
4948,HLS254            002            X,SC000036,406,Sommier Tapissier ?ÿ Lattes  Dimensions 140x190,166.84,EUR,15-12-2012 02:58
4949,HLS254            003            X,SC000036,406,Sommier Tapissier ?ÿ Lattes  Dimensions 160x200,214.68,EUR,27-04-2014 17:22
4950,HLS254            00D            X,SC000036,406,Sommier Tapissier ?ÿ Lattes  Dimensions 070x190,107.04,EUR,21-10-2015 04:10
4951,HLS254            00E            X,SC000036,406,Sommier Tapissier ?ÿ Lattes  Dimensions 120x190,154.88,EUR,14-02-2008 04:30
4954,C19331            003            X,SC000037,406,L'Eau Senta Vaporisateur  Contenance 050 ml,33.49,EUR,24-12-2013 21:55
4955,C29331                           X,SC000037,406,Savon Senta 200 g,7.18,EUR,16-07-2014 09:51
4957,J0222G                           X,SC000038,406,Bracelet 2 Ors,160.26,EUR,06-06-2010 06:55
4959,J76GO6            001            X,SC000038,406,Bague Or Blanc  Taille 52,86.11,EUR,16-06-2008 08:29
4960,J76GO6            002            X,SC000038,406,Bague Or Blanc  Taille 54,90.9,EUR,13-07-2019 01:48
4961,J76GO6            003            X,SC000038,406,Bague Or Blanc  Taille 56,100.46,EUR,23-08-2009 15:29
4962,J76GO6            004            X,SC000038,406,Bague Or Blanc  Taille 58,105.25,EUR,13-08-2010 13:30
4963,J76GO6            005            X,SC000038,406,Bague Or Blanc  Taille 60,110.03,EUR,22-02-2016 10:30
4964,J76GO6            006            X,SC000038,406,Bague Or Blanc  Taille 62,114.82,EUR,19-03-2014 22:18
4966,CAD3765                          X,SC000039,406,Shampooing Ice Shine 250 ml,4.78,EUR,21-11-2013 14:45
4969,M09817            001007         X,SC000017,203,Echarpe M??ribel  Taille TU  Coloris Gris fonc??,9.57,EUR,20-02-2017 18:05
4970,M09817            00100A         X,SC000017,203,Echarpe M??ribel  Taille TU  Coloris Fuchsia,9.57,EUR,10-04-2007 20:53
4971,M09817            00100Q         X,SC000017,203,Echarpe M??ribel  Taille TU  Coloris Taupe,9.57,EUR,13-11-2007 15:10
4974,H9NHI4            002001         X,SC000020,203,Peignoir ?ÿ Capuche  Taille XS  Coloris Blanc,28.7,EUR,20-08-2013 14:57
4975,H9NHI4            002004         X,SC000020,203,Peignoir ?ÿ Capuche  Taille XS  Coloris Marine,28.7,EUR,15-06-2010 03:40
4976,H9NHI4            003001         X,SC000020,203,Peignoir ?ÿ Capuche  Taille S  Coloris Blanc,28.7,EUR,12-09-2014 11:19
4977,H9NHI4            003004         X,SC000020,203,Peignoir ?ÿ Capuche  Taille S  Coloris Marine,28.7,EUR,07-08-2019 21:07
4978,H9NHI4            004004         X,SC000020,203,Peignoir ?ÿ Capuche  Taille M  Coloris Marine,28.7,EUR,23-07-2011 10:13
4979,H9NHI4            005001         X,SC000020,203,Peignoir ?ÿ Capuche  Taille L  Coloris Blanc,28.7,EUR,11-05-2014 05:39
4980,H9NHI4            005004         X,SC000020,203,Peignoir ?ÿ Capuche  Taille L  Coloris Marine,28.7,EUR,31-08-2010 04:39
4981,H9NHI4            006001         X,SC000020,203,Peignoir ?ÿ Capuche  Taille XL  Coloris Blanc,28.7,EUR,04-01-2008 15:16
4982,H9NHI4            006004         X,SC000020,203,Peignoir ?ÿ Capuche  Taille XL  Coloris Marine,28.7,EUR,08-04-2007 06:52
4985,HB4B54            001001         X,SC000022,203,Serviette de Toilette Blason  Taille TU  Coloris Blanc,5.86,EUR,06-03-2009 08:00
4986,HB4B54            001004         X,SC000022,203,Serviette de Toilette Blason  Taille TU  Coloris Marine,5.86,EUR,25-12-2014 18:15
4988,HB4G55            001004         X,SC000022,203,Gant de Toilette Blason  Taille TU  Coloris Marine,4.52,EUR,22-07-2013 12:30
4990,HC5888            00100L         X,SC000022,203,Couverture Mohair Chin??e  Taille 150x150  Coloris Ecru,165.05,EUR,14-12-2013 16:03
4993,HP0991            00400L         X,SC000026,203,Plaid Uni  Taille 130x170  Coloris Ecru,66.74,EUR,24-07-2013 15:03
4994,HP0991            00400R         X,SC000026,203,Plaid Uni  Taille 130x170  Coloris Safran,66.74,EUR,04-10-2011 13:12
4995,HP0991            00400U         X,SC000026,203,Plaid Uni  Taille 130x170  Coloris Anis,66.74,EUR,06-01-2011 07:41
4996,HP0991            00500R         X,SC000026,203,Plaid Uni  Taille 180x260  Coloris Safran,107.4,EUR,29-01-2009 03:33
4997,HP0991            00500S         X,SC000026,203,Plaid Uni  Taille 180x260  Coloris Framboise,107.4,EUR,03-06-2019 03:53
4998,HP0991            00500U         X,SC000026,203,Plaid Uni  Taille 180x260  Coloris Anis,107.4,EUR,24-08-2017 16:54
5000,HT0664            00D001         X,SC000026,203,Tapis Indo Gabbeh B  Dimensions 090x060  Couleur Chin?? noir/gris,81.33,EUR,19-01-2010 07:53
5001,HT0664            00D002         X,SC000026,203,Tapis Indo Gabbeh B  Dimensions 090x060  Couleur Chrin?? bleu/gris,81.33,EUR,21-05-2018 02:54
5003,J7898M                           X,SC000033,203,Montre Lina Pink,57.41,EUR,21-02-2012 12:50
5006,HLM001            001            X,SC000036,203,Matelas Sleepwell Latex  Dimensions 090x190,256.54,EUR,18-03-2011 05:59
5007,HLM001            002            X,SC000036,203,Matelas Sleepwell Latex  Dimensions 140x190,316.34,EUR,02-05-2008 07:46
5008,HLM001            003            X,SC000036,203,Matelas Sleepwell Latex  Dimensions 160x200,406.04,EUR,23-03-2011 10:26
5009,HLM001            00D            X,SC000036,203,Matelas Sleepwell Latex  Dimensions 070x190,178.8,EUR,14-10-2011 13:29
5010,HLM001            00E            X,SC000036,203,Matelas Sleepwell Latex  Dimensions 120x190,274.48,EUR,27-04-2011 05:51
5012,HLS254            001            X,SC000036,203,Sommier Tapissier ?ÿ Lattes  Dimensions 090x190,136.94,EUR,17-09-2008 03:08
5013,HLS254            002            X,SC000036,203,Sommier Tapissier ?ÿ Lattes  Dimensions 140x190,166.84,EUR,12-02-2020 05:01
5014,HLS254            003            X,SC000036,203,Sommier Tapissier ?ÿ Lattes  Dimensions 160x200,214.68,EUR,21-03-2014 22:38
5015,HLS254            00D            X,SC000036,203,Sommier Tapissier ?ÿ Lattes  Dimensions 070x190,107.04,EUR,06-11-2013 05:56
5016,HLS254            00E            X,SC000036,203,Sommier Tapissier ?ÿ Lattes  Dimensions 120x190,154.88,EUR,15-05-2011 10:59
5019,C19331            003            X,SC000037,203,L'Eau Senta Vaporisateur  Contenance 050 ml,33.49,EUR,13-05-2007 13:42
5020,C29331                           X,SC000037,203,Savon Senta 200 g,7.18,EUR,02-07-2007 07:33
5022,J0222G                           X,SC000038,203,Bracelet 2 Ors,160.26,EUR,25-01-2016 07:08
5024,J76GO6            001            X,SC000038,203,Bague Or Blanc  Taille 52,86.11,EUR,22-03-2020 14:00
5025,J76GO6            002            X,SC000038,203,Bague Or Blanc  Taille 54,90.9,EUR,21-06-2015 00:39
5026,J76GO6            003            X,SC000038,203,Bague Or Blanc  Taille 56,100.46,EUR,28-12-2019 05:20
5027,J76GO6            004            X,SC000038,203,Bague Or Blanc  Taille 58,105.25,EUR,29-08-2017 00:04
5028,J76GO6            005            X,SC000038,203,Bague Or Blanc  Taille 60,110.03,EUR,05-03-2015 10:35
5029,J76GO6            006            X,SC000038,203,Bague Or Blanc  Taille 62,114.82,EUR,20-01-2016 20:16
5031,CAD3765                          X,SC000039,203,Shampooing Ice Shine 250 ml,4.78,EUR,13-08-2019 23:03
5034,M98SG6            001001   001   X,SC000013,304,Soutien Gorge L??a  Taille 080  Coloris Blanc  Bonnet A,51.19,EUR,20-04-2015 14:15
5035,M98SG6            001001   002   X,SC000013,304,Soutien Gorge L??a  Taille 080  Coloris Blanc  Bonnet B,51.19,EUR,01-03-2011 21:46
5036,M98SG6            001001   003   X,SC000013,304,Soutien Gorge L??a  Taille 080  Coloris Blanc  Bonnet C,51.19,EUR,28-04-2014 19:13
5037,M98SG6            001003   001   X,SC000013,304,Soutien Gorge L??a  Taille 080  Coloris Noir  Bonnet A,51.19,EUR,27-05-2018 09:28
5038,M98SG6            001003   002   X,SC000013,304,Soutien Gorge L??a  Taille 080  Coloris Noir  Bonnet B,51.19,EUR,30-08-2018 12:42
5039,M98SG6            001003   003   X,SC000013,304,Soutien Gorge L??a  Taille 080  Coloris Noir  Bonnet C,51.19,EUR,16-10-2013 14:40
5040,M98SG6            002001   002   X,SC000013,304,Soutien Gorge L??a  Taille 085  Coloris Blanc  Bonnet B,51.19,EUR,18-11-2010 07:35
5041,M98SG6            002001   003   X,SC000013,304,Soutien Gorge L??a  Taille 085  Coloris Blanc  Bonnet C,51.19,EUR,06-12-2012 05:19
5042,M98SG6            002001   004   X,SC000013,304,Soutien Gorge L??a  Taille 085  Coloris Blanc  Bonnet D,51.19,EUR,11-09-2010 23:40
5043,M98SG6            002003   002   X,SC000013,304,Soutien Gorge L??a  Taille 085  Coloris Noir  Bonnet B,51.19,EUR,04-12-2008 22:26
5044,M98SG6            002003   003   X,SC000013,304,Soutien Gorge L??a  Taille 085  Coloris Noir  Bonnet C,51.19,EUR,15-08-2014 12:11
5045,M98SG6            002003   004   X,SC000013,304,Soutien Gorge L??a  Taille 085  Coloris Noir  Bonnet D,51.19,EUR,01-02-2011 16:40
5046,M98SG6            003001   002   X,SC000013,304,Soutien Gorge L??a  Taille 090  Coloris Blanc  Bonnet B,51.19,EUR,15-05-2007 10:33
5047,M98SG6            003001   003   X,SC000013,304,Soutien Gorge L??a  Taille 090  Coloris Blanc  Bonnet C,51.19,EUR,03-04-2016 07:21
5048,M98SG6            003001   004   X,SC000013,304,Soutien Gorge L??a  Taille 090  Coloris Blanc  Bonnet D,51.19,EUR,14-04-2010 00:06
5049,M98SG6            003003   002   X,SC000013,304,Soutien Gorge L??a  Taille 090  Coloris Noir  Bonnet B,51.19,EUR,04-07-2011 03:54
5050,M98SG6            003003   003   X,SC000013,304,Soutien Gorge L??a  Taille 090  Coloris Noir  Bonnet C,51.19,EUR,25-11-2010 18:09
5051,M98SG6            003003   004   X,SC000013,304,Soutien Gorge L??a  Taille 090  Coloris Noir  Bonnet D,51.19,EUR,10-12-2007 10:19
5052,M98SG6            004001   002   X,SC000013,304,Soutien Gorge L??a  Taille 095  Coloris Blanc  Bonnet B,51.19,EUR,01-12-2011 01:57
5053,M98SG6            004001   003   X,SC000013,304,Soutien Gorge L??a  Taille 095  Coloris Blanc  Bonnet C,51.19,EUR,03-05-2018 16:50
5054,M98SG6            004001   004   X,SC000013,304,Soutien Gorge L??a  Taille 095  Coloris Blanc  Bonnet D,51.19,EUR,28-06-2010 11:13
5055,M98SG6            004003   002   X,SC000013,304,Soutien Gorge L??a  Taille 095  Coloris Noir  Bonnet B,51.19,EUR,12-07-2007 10:59
5056,M98SG6            004003   003   X,SC000013,304,Soutien Gorge L??a  Taille 095  Coloris Noir  Bonnet C,51.19,EUR,19-08-2011 19:23
5057,M98SG6            004003   004   X,SC000013,304,Soutien Gorge L??a  Taille 095  Coloris Noir  Bonnet D,51.19,EUR,06-06-2009 22:35
5058,M98SG6            00C001   001   X,SC000013,304,Soutien Gorge L??a  Taille 075  Coloris Blanc  Bonnet A,51.19,EUR,29-05-2011 02:36
5059,M98SG6            00C001   002   X,SC000013,304,Soutien Gorge L??a  Taille 075  Coloris Blanc  Bonnet B,51.19,EUR,18-06-2016 08:09
5060,M98SG6            00C003   001   X,SC000013,304,Soutien Gorge L??a  Taille 075  Coloris Noir  Bonnet A,51.19,EUR,10-08-2007 23:33
5061,M98SG6            00C003   002   X,SC000013,304,Soutien Gorge L??a  Taille 075  Coloris Noir  Bonnet B,51.19,EUR,10-08-2010 22:37
5063,M99SG1            001001   001   X,SC000013,304,Soutien Gorge Clara  Taille 080  Coloris Blanc  Bonnet A,39.71,EUR,21-06-2017 23:41
5064,M99SG1            001001   002   X,SC000013,304,Soutien Gorge Clara  Taille 080  Coloris Blanc  Bonnet B,39.71,EUR,27-01-2017 19:03
5065,M99SG1            001003   001   X,SC000013,304,Soutien Gorge Clara  Taille 080  Coloris Noir  Bonnet A,39.71,EUR,02-12-2012 16:02
5066,M99SG1            001003   002   X,SC000013,304,Soutien Gorge Clara  Taille 080  Coloris Noir  Bonnet B,39.71,EUR,22-04-2019 16:37
5067,M99SG1            00100A   001   X,SC000013,304,Soutien Gorge Clara  Taille 080  Coloris Fuchsia  Bonnet A,39.71,EUR,20-09-2009 15:22
5068,M99SG1            00100A   002   X,SC000013,304,Soutien Gorge Clara  Taille 080  Coloris Fuchsia  Bonnet B,39.71,EUR,13-08-2012 05:21
5069,M99SG1            00100H   001   X,SC000013,304,Soutien Gorge Clara  Taille 080  Coloris Rouge  Bonnet A,39.71,EUR,03-05-2015 14:43
5070,M99SG1            00100H   002   X,SC000013,304,Soutien Gorge Clara  Taille 080  Coloris Rouge  Bonnet B,39.71,EUR,03-02-2017 10:11
5071,M99SG1            002001   001   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Blanc  Bonnet A,39.71,EUR,13-02-2015 18:20
5072,M99SG1            002001   002   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Blanc  Bonnet B,39.71,EUR,27-12-2007 16:28
5073,M99SG1            002001   003   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Blanc  Bonnet C,39.71,EUR,10-10-2007 17:08
5074,M99SG1            002001   004   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Blanc  Bonnet D,39.71,EUR,25-09-2010 09:30
5075,M99SG1            002003   001   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Noir  Bonnet A,39.71,EUR,29-08-2019 05:52
5076,M99SG1            002003   002   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Noir  Bonnet B,39.71,EUR,01-07-2016 21:34
5077,M99SG1            002003   003   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Noir  Bonnet C,39.71,EUR,22-05-2017 15:33
5078,M99SG1            002003   004   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Noir  Bonnet D,39.71,EUR,19-01-2008 05:19
5079,M99SG1            00200A   001   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Fuchsia  Bonnet A,39.71,EUR,25-10-2010 21:08
5080,M99SG1            00200A   002   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Fuchsia  Bonnet B,39.71,EUR,16-08-2019 03:34
5081,M99SG1            00200A   003   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Fuchsia  Bonnet C,39.71,EUR,30-12-2019 01:32
5082,M99SG1            00200A   004   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Fuchsia  Bonnet D,39.71,EUR,20-04-2013 17:55
5083,M99SG1            00200H   001   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Rouge  Bonnet A,39.71,EUR,25-04-2019 03:06
5084,M99SG1            00200H   002   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Rouge  Bonnet B,39.71,EUR,30-08-2011 07:19
5085,M99SG1            00200H   003   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Rouge  Bonnet C,39.71,EUR,21-10-2012 12:29
5086,M99SG1            00200H   004   X,SC000013,304,Soutien Gorge Clara  Taille 085  Coloris Rouge  Bonnet D,39.71,EUR,22-09-2015 18:49
5087,M99SG1            003001   001   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Blanc  Bonnet A,39.71,EUR,05-09-2019 09:14
5088,M99SG1            003001   002   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Blanc  Bonnet B,39.71,EUR,16-04-2012 14:18
5089,M99SG1            003001   003   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Blanc  Bonnet C,39.71,EUR,27-07-2012 01:45
5090,M99SG1            003001   004   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Blanc  Bonnet D,39.71,EUR,17-02-2015 21:15
5091,M99SG1            003003   001   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Noir  Bonnet A,39.71,EUR,04-08-2007 07:02
5092,M99SG1            003003   002   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Noir  Bonnet B,39.71,EUR,26-01-2020 18:23
5093,M99SG1            003003   003   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Noir  Bonnet C,39.71,EUR,21-12-2012 18:21
5094,M99SG1            003003   004   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Noir  Bonnet D,39.71,EUR,16-07-2009 20:34
5095,M99SG1            00300A   001   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Fuchsia  Bonnet A,39.71,EUR,26-07-2015 16:22
5096,M99SG1            00300A   002   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Fuchsia  Bonnet B,39.71,EUR,28-02-2018 00:55
5097,M99SG1            00300A   003   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Fuchsia  Bonnet C,39.71,EUR,05-06-2013 16:06
5098,M99SG1            00300A   004   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Fuchsia  Bonnet D,39.71,EUR,19-09-2014 01:21
5099,M99SG1            00300H   001   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Rouge  Bonnet A,39.71,EUR,14-08-2014 05:05
5100,M99SG1            00300H   002   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Rouge  Bonnet B,39.71,EUR,31-01-2007 08:56
5101,M99SG1            00300H   003   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Rouge  Bonnet C,39.71,EUR,30-09-2011 00:08
5102,M99SG1            00300H   004   X,SC000013,304,Soutien Gorge Clara  Taille 090  Coloris Rouge  Bonnet D,39.71,EUR,18-07-2009 22:53
5103,M99SG1            004001   001   X,SC000013,304,Soutien Gorge Clara  Taille 095  Coloris Blanc  Bonnet A,39.71,EUR,16-02-2008 14:10
5104,M99SG1            00400H   002   X,SC000013,304,Soutien Gorge Clara  Taille 095  Coloris Rouge  Bonnet B,19.85,EUR,21-08-2012 03:11
5105,M99SG1            005003   004   X,SC000013,304,Soutien Gorge Clara  Taille 100  Coloris Noir  Bonnet D,19.85,EUR,08-10-2011 03:22
5107,MFR543            001009         X,SC000013,304,Carr?? Femme Soie  Taille TU  Coloris Marron/orange,86.11,EUR,23-02-2016 14:21
5110,M44E44            00500B         X,SC000015,304,Kid's 3/4 Pant  Taille 08 ans  Coloris Orange,15.31,EUR,12-06-2008 01:41
5111,M44E44            00500G         X,SC000015,304,Kid's 3/4 Pant  Taille 08 ans  Coloris Kaki,15.31,EUR,11-10-2007 14:28
5112,M44E44            00500I         X,SC000015,304,Kid's 3/4 Pant  Taille 08 ans  Coloris Vert,15.31,EUR,26-04-2009 02:16
5113,M44E44            00500K         X,SC000015,304,Kid's 3/4 Pant  Taille 08 ans  Coloris Gris,7.65,EUR,21-02-2011 13:27
5114,M44E44            00600B         X,SC000015,304,Kid's 3/4 Pant  Taille 10 ans  Coloris Orange,15.31,EUR,24-10-2013 12:37
5115,M44E44            00600G         X,SC000015,304,Kid's 3/4 Pant  Taille 10 ans  Coloris Kaki,15.31,EUR,22-09-2013 11:39
5116,M44E44            00600I         X,SC000015,304,Kid's 3/4 Pant  Taille 10 ans  Coloris Vert,15.31,EUR,28-09-2009 16:50
